City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Itaqui,BR,2021-11-18 17:31:45,-29.1253,-56.5531,82.58,27,0,8.81
296,Kulti,IN,2021-11-18 17:31:46,23.7333,86.85,66.83,53,6,4.45
297,Pau,FR,2021-11-18 17:31:48,43.4167,-0.5833,54.25,62,75,3.44
298,Bucerias,MX,2021-11-18 17:31:49,20.75,-105.3333,81.99,54,1,3.44
299,Nerchinskiy Zavod,RU,2021-11-18 17:31:51,51.3088,119.61,8.78,95,41,3.65
300,Guerrero Negro,MX,2021-11-18 17:31:53,27.9769,-114.0611,69.64,61,21,6.06
301,Faanui,PF,2021-11-18 17:31:54,-16.4833,-151.75,79.95,66,100,19.22
302,Bandipur,NP,2021-11-18 17:31:55,27.9333,84.4167,55.33,76,85,3.15
303,Nishihara,JP,2021-11-18 17:31:57,26.1842,127.7558,72.68,92,90,13.8
304,Castro,BR,2021-11-18 17:31:59,-24.7911,-50.0119,70.21,85,91,7.92
305,Haapiti,PF,2021-11-18 17:32:00,-17.5667,-149.8667,80.33,68,29,20.92
306,Hirado,JP,2021-11-18 17:32:02,33.3597,129.5531,52.36,48,0,6.93
307,Waipawa,NZ,2021-11-18 17:32:06,-41.4122,175.5153,48.83,85,3,2.59
308,Baktaloranthaza,HU,2021-11-18 17:32:08,48.0,22.0833,39.09,89,100,3.67
309,Asau,RO,2021-11-18 17:32:09,46.4333,26.4,42.4,82,46,2.28
310,Broken Hill,AU,2021-11-18 17:32:11,-31.95,141.4333,71.31,35,93,9.22
311,Angoche,MZ,2021-11-18 17:32:12,-16.2325,39.9086,81.36,70,42,19.64
312,Batticaloa,LK,2021-11-18 17:32:14,7.7102,81.6924,79.72,82,100,2.84
313,Turriff,GB,2021-11-18 17:32:15,57.5384,-2.4593,58.44,75,100,20.29
314,Neiafu,TO,2021-11-18 17:32:17,-18.65,-173.9833,65.08,100,20,0.0
315,Antofagasta,CL,2021-11-18 17:32:18,-23.65,-70.4,69.22,59,14,9.78
316,Kirakira,SB,2021-11-18 17:33:21,-10.4544,161.9205,79.11,84,40,2.89
317,Bentiu,SS,2021-11-18 17:33:22,9.2333,29.8333,85.21,31,19,5.19
318,Qinzhou,CN,2021-11-18 17:33:23,21.95,108.6167,66.06,71,35,2.59
319,Gushikawa,JP,2021-11-18 17:33:25,26.3544,127.8686,72.63,91,40,13.8
320,Pisco,PE,2021-11-18 17:33:27,-13.7,-76.2167,68.05,77,75,10.36
321,Zurrieq,MT,2021-11-18 17:33:28,35.8311,14.4742,63.97,82,20,4.61
322,Jibuti,DJ,2021-11-18 17:28:33,11.5,42.5,76.42,57,15,11.1
323,Swan River,CA,2021-11-18 17:33:31,52.1058,-101.2676,17.49,86,14,6.91
324,Beringovskiy,RU,2021-11-18 17:33:33,63.05,179.3167,23.29,68,100,17.67
325,Tabuk,PH,2021-11-18 17:33:34,17.4189,121.4443,72.93,93,100,3.13
326,Asosa,ET,2021-11-18 17:33:35,10.0667,34.5333,68.54,45,15,4.47
327,Avare,BR,2021-11-18 17:33:36,-23.0986,-48.9258,67.62,93,100,6.44
328,Saeby,DK,2021-11-18 17:33:38,57.3319,10.5225,53.53,85,100,27.0
329,Coihaique,CL,2021-11-18 17:33:40,-45.5752,-72.0662,65.01,51,75,10.36
330,Kurumkan,RU,2021-11-18 17:33:41,54.3,110.3,7.38,89,82,2.59
331,Umtata,ZA,2021-11-18 17:33:43,-31.5889,28.7844,52.59,81,97,6.02
332,Kavieng,PG,2021-11-18 17:33:44,-2.5744,150.7967,81.36,78,100,10.56
333,Mandalgovi,MN,2021-11-18 17:33:45,45.7625,106.2708,23.27,40,100,19.04
334,Luwuk,ID,2021-11-18 17:33:47,-0.9516,122.7875,78.49,84,100,1.79
335,Fenoarivo,MG,2021-11-18 17:33:48,-18.933,47.4354,66.27,59,20,11.5
336,Jutai,BR,2021-11-18 17:33:50,-5.1833,-68.9,83.26,77,98,2.35
337,Vestmannaeyjar,IS,2021-11-18 17:33:51,63.4427,-20.2734,40.19,93,90,11.5
338,Cowra,AU,2021-11-18 17:33:52,-33.8333,148.6833,69.28,48,100,6.2
339,Urumqi,CN,2021-11-18 17:33:54,43.801,87.6005,23.95,63,0,4.47
340,Shingu,JP,2021-11-18 17:33:55,33.7333,135.9833,54.75,77,100,5.19
341,Xiashi,CN,2021-11-18 17:33:57,30.5363,120.6864,63.0,90,41,5.21
342,Hervey Bay,AU,2021-11-18 17:33:59,-25.2986,152.8535,64.04,69,0,7.38
343,Buchanan,LR,2021-11-18 17:34:00,5.8808,-10.0467,85.96,76,52,7.27
344,Vardo,NO,2021-11-18 17:34:02,70.3705,31.1107,35.8,93,75,4.61
345,Gerash,IR,2021-11-18 17:34:04,27.6652,54.1371,60.94,53,56,2.04
346,Yichang,CN,2021-11-18 17:29:29,30.7144,111.2847,56.35,80,0,2.13
347,Airai,TL,2021-11-18 17:34:07,-8.9266,125.4092,60.96,87,100,2.1
348,Komsomolets,KZ,2021-11-18 17:34:09,53.7453,62.0708,6.73,84,6,6.44
349,Chiang Klang,TH,2021-11-18 17:34:10,19.2938,100.8617,71.19,96,74,1.36
350,Shakiso,ET,2021-11-18 17:34:12,5.75,38.9167,59.61,61,26,2.06
351,Sorland,NO,2021-11-18 17:34:13,67.667,12.6934,39.06,82,100,35.61
352,Mercedes,AR,2021-11-18 17:34:15,-34.6515,-59.4307,82.18,12,0,6.13
353,Lewistown,US,2021-11-18 17:32:20,40.5992,-77.5714,69.91,72,40,3.44
354,Seoul,KR,2021-11-18 17:34:12,37.5683,126.9778,57.61,93,75,4.61
355,Zaozerne,UA,2021-11-18 17:35:46,45.1582,33.2787,50.95,78,100,5.77
356,Mangit,UZ,2021-11-18 17:35:48,40.5971,70.9607,33.08,47,0,4.23
357,Grindavik,IS,2021-11-18 17:35:49,63.8424,-22.4338,37.87,100,90,2.3
358,Paredon,MX,2021-11-18 17:35:52,16.0333,-93.8667,88.5,54,60,9.08
359,Saint-Augustin,CA,2021-11-18 17:35:54,51.226,-58.6502,29.79,53,18,6.17
360,Belmonte,BR,2021-11-18 17:35:56,-15.8631,-38.8828,84.7,82,30,9.46
361,Maramba,TZ,2021-11-18 17:35:57,-5.05,38.6167,64.53,87,22,4.36
362,Rockport,US,2021-11-18 17:35:59,28.0206,-97.0544,65.03,62,90,17.27
363,Viedma,AR,2021-11-18 17:37:02,-40.8135,-62.9967,66.43,40,16,17.87
364,Sao Filipe,CV,2021-11-18 17:37:04,14.8961,-24.4956,77.04,81,100,7.94
365,Santa Vitoria Do Palmar,BR,2021-11-18 17:37:06,-33.5189,-53.3681,70.02,34,0,6.89
366,Narsaq,GL,2021-11-18 17:37:07,60.9167,-46.05,26.82,85,96,2.59
367,Liberal,US,2021-11-18 17:37:09,37.0431,-100.921,48.15,21,1,11.5
368,Plouzane,FR,2021-11-18 17:37:11,48.3833,-4.6167,53.08,76,90,1.14
369,Jumla,NP,2021-11-18 17:37:13,29.2747,82.1838,46.15,49,88,4.76
370,Boa Vista,BR,2021-11-18 17:37:14,2.8197,-60.6733,87.78,55,75,8.05
371,Ormstown,CA,2021-11-18 17:37:15,45.1334,-73.9992,55.35,92,100,13.94
372,Belaya Gora,RU,2021-11-18 17:37:16,68.5333,146.4167,-19.68,100,73,2.33
373,Valenca,BR,2021-11-18 17:35:30,-13.3703,-39.0731,83.25,60,50,7.36
374,Sovetskiy,RU,2021-11-18 17:37:18,61.3614,63.5842,-0.85,99,68,2.37
375,Polyarnyy,RU,2021-11-18 17:37:19,69.1989,33.4478,32.47,100,100,9.13
376,Wahiawa,US,2021-11-18 17:37:21,21.5028,-158.0236,73.8,87,1,5.75
377,Taoudenni,ML,2021-11-18 17:37:21,22.6783,-3.9836,84.58,17,100,5.68
378,Nyurba,RU,2021-11-18 17:37:22,63.2842,118.3319,-18.72,100,77,2.55
379,Novomykolayivka,UA,2021-11-18 17:37:23,47.9781,35.9102,28.65,48,84,2.91
380,Badulla,LK,2021-11-18 17:37:24,6.9895,81.0557,70.52,89,96,3.6
381,Porbandar,IN,2021-11-18 17:37:25,21.6422,69.6093,75.2,78,98,11.23
382,Ibirama,BR,2021-11-18 17:37:27,-27.0569,-49.5178,69.31,99,100,2.28
383,Mirnyy,RU,2021-11-18 17:37:28,62.5353,113.9611,-17.95,100,59,1.16
384,Fortuna,US,2021-11-18 17:36:57,40.5982,-124.1573,57.36,64,20,1.01
385,Henderson,US,2021-11-18 17:37:30,36.0397,-114.9819,65.17,19,1,0.0
386,Sidi Ali,DZ,2021-11-18 17:37:32,36.0998,0.4206,58.33,71,6,13.0
387,Gamba,GA,2021-11-18 17:37:33,-2.65,10.0,78.37,85,44,7.18
388,Tagusao,PH,2021-11-18 17:37:34,9.1924,117.8141,78.64,84,93,3.31
389,Sao Gabriel Da Cachoeira,BR,2021-11-18 17:37:35,-0.1303,-67.0892,87.6,70,40,4.61
390,Evensk,RU,2021-11-18 17:37:37,61.95,159.2333,22.66,78,100,23.89
391,Scarborough,GB,2021-11-18 17:34:28,54.2797,-0.4044,56.08,87,41,4.0
392,Rajauri,IN,2021-11-18 17:37:39,33.3833,74.3,53.89,32,0,5.21
393,Lompoc,US,2021-11-18 17:37:40,34.6391,-120.4579,75.09,91,90,0.0
394,Orbetello,IT,2021-11-18 17:37:41,42.4408,11.2196,60.62,75,1,4.99
395,Kloulklubed,PW,2021-11-18 17:37:42,7.0419,134.2556,75.7,73,25,4.0
396,Bloomingdale,US,2021-11-18 17:37:43,27.8936,-82.2404,78.1,83,40,1.01
397,La Ronge,CA,2021-11-18 17:37:44,55.1001,-105.2842,17.85,79,75,10.36
398,Alice Springs,AU,2021-11-18 17:34:50,-23.7,133.8833,69.35,43,0,0.0
399,Victoria,HK,2021-11-18 17:36:53,22.2855,114.1577,72.32,82,56,1.01
400,Noumea,NC,2021-11-18 17:37:46,-22.2763,166.4572,78.01,99,53,7.0
401,Kiama,AU,2021-11-18 17:37:47,-34.6833,150.8667,66.58,84,100,8.01
402,Beitbridge,ZW,2021-11-18 17:37:48,-22.2167,30.0,90.48,27,57,2.53
403,Burnie,AU,2021-11-18 17:37:49,-41.0667,145.9167,51.94,71,44,10.07
404,Kormista,GR,2021-11-18 17:37:50,40.9833,24.05,52.54,84,34,2.8
405,Antalaha,MG,2021-11-18 17:37:51,-14.9003,50.2788,72.07,76,5,7.47
406,Norman Wells,CA,2021-11-18 17:37:52,65.282,-126.8329,1.44,78,90,6.91
407,Adrar,MR,2021-11-18 17:37:54,20.5022,-10.0711,76.87,25,100,12.55
408,Nemuro,JP,2021-11-18 17:37:55,43.3236,145.575,49.55,81,100,20.24
409,Hosanagara,IN,2021-11-18 17:37:56,13.9167,75.0667,67.87,93,100,4.92
410,Genhe,CN,2021-11-18 17:38:57,50.7833,121.5167,10.9,92,71,3.29
411,Zhigansk,RU,2021-11-18 17:38:57,66.7697,123.3711,-25.28,100,72,4.43
412,Quelimane,MZ,2021-11-18 17:38:58,-17.8786,36.8883,85.95,58,0,18.41
413,Mzimba,MW,2021-11-18 17:38:59,-11.9,33.6,73.53,43,64,4.54
414,Dongsheng,CN,2021-11-18 17:39:00,39.8161,109.9776,30.36,51,7,2.01
415,Tananger,NO,2021-11-18 17:39:01,58.9333,5.6,51.94,93,75,8.01
416,Toowoomba,AU,2021-11-18 17:39:02,-27.55,151.9667,56.25,93,11,3.0
417,Roebourne,AU,2021-11-18 17:39:02,-20.7833,117.1333,79.79,43,14,12.86
418,Ponta Delgada,PT,2021-11-18 17:39:03,37.7333,-25.6667,66.92,63,40,9.22
419,Hammerfest,NO,2021-11-18 17:34:41,70.6634,23.6821,35.33,100,40,1.14
420,Kashi,CN,2021-11-18 17:39:06,39.4547,75.9797,42.01,30,29,2.24
421,Mogadishu,SO,2021-11-18 17:38:48,2.0371,45.3438,80.53,77,64,12.19
422,Lodwar,KE,2021-11-18 17:39:09,3.1191,35.5973,88.52,35,69,14.97
423,Salas,ES,2021-11-18 17:39:10,43.4118,-6.2602,51.51,94,1,3.44
424,Bollnas,SE,2021-11-18 17:39:12,61.3482,16.3946,32.4,80,51,4.41
425,Kaiyuan,CN,2021-11-18 17:39:13,23.6977,103.3037,57.29,96,36,5.1
426,Uddevalla,SE,2021-11-18 17:39:14,58.3478,11.9424,52.18,95,100,4.0
427,Medicine Hat,CA,2021-11-18 17:39:15,50.0501,-110.6683,36.03,35,90,4.0
428,Saint George,US,2021-11-18 17:39:16,37.1041,-113.5841,66.67,30,1,1.01
429,Copiapo,CL,2021-11-18 17:39:17,-27.3667,-70.3333,60.49,30,0,9.89
430,Olavarria,AR,2021-11-18 17:39:18,-36.8927,-60.3225,78.03,40,22,13.98
431,Quatre Cocos,MU,2021-11-18 17:39:19,-20.2078,57.7625,77.11,66,7,15.3
432,Sao Pedro,BR,2021-11-18 17:34:46,-22.5486,-47.9139,70.32,90,100,9.62
433,Bowen,AU,2021-11-18 17:39:20,-20.0167,148.2333,71.82,69,1,17.6
434,Kupang,ID,2021-11-18 17:39:21,-10.1667,123.5833,79.79,75,100,2.8
435,Hasaki,JP,2021-11-18 17:39:22,35.7333,140.8333,45.0,80,72,6.58
436,Hobyo,SO,2021-11-18 17:39:23,5.3505,48.5268,80.01,65,59,12.12
437,Husavik,IS,2021-11-18 17:39:23,66.0449,-17.3389,28.31,95,100,5.26
438,Flinders,AU,2021-11-18 17:39:24,-34.5833,150.8552,66.38,84,100,1.01
439,Umm Lajj,SA,2021-11-18 17:39:25,25.0213,37.2685,79.77,51,10,17.58
440,Mana,GF,2021-11-18 17:39:26,5.6592,-53.7767,83.5,71,62,8.88
441,Nouadhibou,MR,2021-11-18 17:39:26,20.931,-17.0347,69.78,94,40,10.36
442,Nasirabad,IN,2021-11-18 17:39:27,26.3,74.7333,65.84,63,100,7.31
443,Chapais,CA,2021-11-18 17:39:27,49.7834,-74.8492,31.78,91,100,7.58
444,Carroll,US,2021-11-18 17:39:28,39.5501,-77.0164,73.0,50,1,1.99
445,Chegdomyn,RU,2021-11-18 17:39:29,51.1167,133.0167,20.57,97,100,1.34
446,Dzhebariki-Khaya,RU,2021-11-18 17:39:30,62.2167,135.8,-10.89,96,100,3.51
447,Fairlie,GB,2021-11-18 17:39:30,55.756,-4.8556,56.41,88,100,11.01
448,Numan,NG,2021-11-18 17:39:31,9.4667,12.0333,88.27,22,0,3.98
449,Hirara,JP,2021-11-18 17:39:31,24.8,125.2833,76.71,75,82,5.17
450,Mwanza,TZ,2021-11-18 17:39:32,-2.5167,32.9,76.57,64,69,5.99
451,Klaksvik,FO,2021-11-18 17:39:33,62.2266,-6.589,43.72,92,100,15.75
452,Union,US,2021-11-18 17:39:34,40.6334,-74.2663,70.45,58,40,3.44
453,Bol,TD,2021-11-18 17:39:36,13.4586,14.7147,84.88,41,2,7.96
454,Avera,US,2021-11-18 17:39:36,33.194,-82.5271,76.87,57,77,9.66
455,Bielsk Podlaski,PL,2021-11-18 17:39:37,52.7651,23.1865,43.25,83,99,12.59
456,Sumbe,AO,2021-11-18 17:40:38,-11.2061,13.8437,78.8,84,62,7.54
457,Puteyets,RU,2021-11-18 17:40:39,65.1716,57.091,10.58,86,100,10.78
458,Aloleng,PH,2021-11-18 17:40:40,16.1307,119.7824,80.35,82,100,4.79
459,Ambilobe,MG,2021-11-18 17:40:41,-13.2,49.05,76.68,66,27,3.78
460,Berlevag,NO,2021-11-18 17:40:42,70.8578,29.0864,33.8,93,75,2.3
461,Brigantine,US,2021-11-18 17:40:43,39.4101,-74.3646,72.34,60,1,10.36
462,Lano,NG,2021-11-18 17:40:44,10.1725,11.4715,89.69,19,4,3.2
463,Hambantota,LK,2021-11-18 17:40:45,6.1241,81.1185,80.06,81,100,9.69
464,Bilibino,RU,2021-11-18 17:40:45,68.0546,166.4372,-8.81,99,37,4.12
465,Camana,PE,2021-11-18 17:40:46,-16.6228,-72.7111,69.3,70,48,9.51
466,Tessalit,ML,2021-11-18 17:40:47,20.1986,1.0114,77.86,18,6,9.91
467,Gillette,US,2021-11-18 17:40:42,44.2911,-105.5022,36.86,38,1,14.0
468,Bell Ville,AR,2021-11-18 17:40:48,-32.6259,-62.6887,86.67,25,0,1.12
469,Haines Junction,CA,2021-11-18 17:40:49,60.7522,-137.5108,1.35,60,100,9.22
470,Ahipara,NZ,2021-11-18 17:40:50,-35.1667,173.1667,53.6,81,1,4.63
471,Nassau,US,2021-11-18 17:40:51,40.7507,-73.5829,69.01,62,1,1.99
472,Puerto Leguizamo,CO,2021-11-18 17:40:52,-0.1934,-74.7819,93.83,33,59,7.27
473,Murupara,NZ,2021-11-18 17:40:53,-38.4667,176.7,53.28,98,39,0.85
474,Gizo,SB,2021-11-18 17:40:53,-8.103,156.8419,81.73,73,72,8.77
475,Dalgopol,BG,2021-11-18 17:40:54,43.05,27.35,50.05,74,58,3.29
476,Elizabeth City,US,2021-11-18 17:40:55,36.2946,-76.2511,76.03,63,1,10.0
477,Bereda,ES,2021-11-18 17:40:57,43.2686,-7.5406,53.35,84,1,4.56
478,Stryn,NO,2021-11-18 17:40:59,61.9045,6.7226,42.89,100,100,4.76
479,Bambous Virieux,MU,2021-11-18 17:41:00,-20.3428,57.7575,77.25,69,40,12.66
480,Ghorawal,IN,2021-11-18 17:41:02,24.7667,82.7833,63.54,48,57,2.01
481,Zhangzhou,CN,2021-11-18 17:41:02,24.5133,117.6556,66.13,86,74,2.21
482,Opuwo,NA,2021-11-18 17:41:05,-18.0607,13.84,77.49,46,96,5.1
483,Piripiri,BR,2021-11-18 17:41:06,-4.2733,-41.7769,91.83,38,90,7.43
484,Woodward,US,2021-11-18 17:41:09,36.4337,-99.3904,53.96,25,1,0.0
485,Gigmoto,PH,2021-11-18 17:41:10,13.7796,124.39,78.12,88,100,4.03
486,Worthington,US,2021-11-18 17:37:54,40.0931,-83.018,45.86,60,20,5.01
487,Hanstholm,DK,2021-11-18 17:41:12,57.1167,8.6167,52.75,89,100,26.98
488,Ugoofaaru,MV,2021-11-18 17:41:13,5.6667,73.0,82.18,74,100,19.44
489,Palauig,PH,2021-11-18 17:41:14,15.435,119.9045,79.95,79,47,5.64
490,Soyo,AO,2021-11-18 17:41:14,-6.1349,12.3689,84.25,84,12,9.19
491,Sistranda,NO,2021-11-18 17:41:15,63.7256,8.834,39.9,82,100,17.69
492,Lake Charles,US,2021-11-18 17:41:16,30.2131,-93.2044,71.98,90,90,13.8
493,Tongren,CN,2021-11-18 17:41:17,27.7172,109.1853,54.45,90,2,1.52
494,Micheweni,TZ,2021-11-18 17:41:18,-4.9667,39.8333,79.39,80,20,8.08
495,Sandpoint,US,2021-11-18 17:41:18,48.2766,-116.5533,35.71,72,40,4.61
496,Magadan,RU,2021-11-18 17:41:19,59.5667,150.8,11.53,73,67,14.09
497,Aksum,ET,2021-11-18 17:41:20,14.1245,38.7244,61.23,43,6,4.83
498,Goundam,ML,2021-11-18 17:41:21,16.4145,-3.6708,87.87,15,20,10.38
499,Zachary,US,2021-11-18 17:41:22,30.6485,-91.1565,79.68,84,40,3.44
500,Dafeng,CN,2021-11-18 17:41:24,23.4517,108.5881,64.51,67,85,2.06
501,Kyra,RU,2021-11-18 17:41:24,49.5776,111.9753,12.76,59,65,1.83
502,Najran,SA,2021-11-18 17:41:26,17.4924,44.1277,70.45,32,0,3.11
503,Pionerskiy,RU,2021-11-18 17:37:41,54.9508,20.2275,46.74,84,76,19.35
504,Yangshe,CN,2021-11-18 17:42:27,31.8899,120.6052,56.03,86,0,5.97
505,Karatau,KZ,2021-11-18 17:42:29,43.1667,70.4667,23.4,78,37,6.08
506,Corinto,GR,2021-11-18 17:42:29,37.9407,22.9573,61.68,75,54,2.89
507,Mahanoro,MG,2021-11-18 17:42:30,-19.9,48.8,73.36,81,5,7.34
508,Buckeye,US,2021-11-18 17:42:31,33.3703,-112.5838,79.2,25,1,11.5
509,Roma,US,2021-11-18 17:42:29,43.2128,-75.4557,56.43,88,90,1.99
510,Christchurch,NZ,2021-11-18 17:37:35,-43.5333,172.6333,54.91,90,16,4.0
511,Touros,BR,2021-11-18 17:42:33,-5.1989,-35.4608,88.7,61,43,17.36
512,Maragogi,BR,2021-11-18 17:42:34,-9.0122,-35.2225,82.67,63,57,10.63
513,Beterou,BJ,2021-11-18 17:42:35,9.1992,2.2586,87.82,32,19,4.21
514,Rio Gallegos,AR,2021-11-18 17:42:36,-51.6226,-69.2181,64.45,20,0,21.85
515,Maralal,KE,2021-11-18 17:42:37,1.0968,36.698,62.74,71,52,9.13
516,Tarauaca,BR,2021-11-18 17:41:36,-8.1614,-70.7656,77.52,81,100,4.72
517,Cassilandia,BR,2021-11-18 17:42:39,-19.1133,-51.7342,76.3,84,100,6.24
518,Diedorf,DE,2021-11-18 17:42:40,48.35,10.7667,42.73,90,0,4.61
519,Langelsheim,DE,2021-11-18 17:42:41,51.9333,10.3333,49.57,79,97,15.86
520,Khanu Woralaksaburi,TH,2021-11-18 17:42:42,16.0617,99.8606,74.53,87,40,3.53
521,Cadillac,US,2021-11-18 17:42:42,44.2519,-85.4012,32.09,55,90,17.27
522,Aklavik,CA,2021-11-18 17:42:43,68.2191,-135.0107,3.2,78,90,12.66
523,Monte Patria,CL,2021-11-18 17:42:43,-30.6919,-70.9467,82.27,27,0,9.93
524,Bubaque,GW,2021-11-18 17:42:44,11.2833,-15.8333,83.25,68,99,8.88
525,Tygda,RU,2021-11-18 17:42:45,53.1167,126.3333,16.32,51,87,7.78
526,Syracuse,IT,2021-11-18 17:42:46,37.0881,15.2792,63.99,75,45,6.89
527,Astoria,US,2021-11-18 17:41:49,46.1879,-123.8313,47.95,72,90,5.99
528,Port Hardy,CA,2021-11-18 17:42:48,50.6996,-127.4199,42.8,81,40,6.91
529,Nanakuli,US,2021-11-18 17:42:49,21.3906,-158.1547,77.7,83,1,5.75
530,Qazanbulaq,AZ,2021-11-18 17:42:50,40.6192,46.6519,36.5,72,77,3.22
531,Slave Lake,CA,2021-11-18 17:42:51,55.2834,-114.769,12.18,92,75,4.61
532,Kalmunai,LK,2021-11-18 17:42:51,7.4167,81.8167,79.25,85,88,2.98
533,Kayerkan,RU,2021-11-18 17:42:52,69.3497,87.7602,1.6,92,100,5.01
534,Panaba,MX,2021-11-18 17:42:52,21.2833,-88.2667,82.18,70,66,3.83
535,Great Yarmouth,GB,2021-11-18 17:42:53,52.6083,1.7305,55.45,92,73,14.56
536,Nioro,GM,2021-11-18 17:42:54,13.35,-15.75,90.43,36,69,2.26
537,Smithers,CA,2021-11-18 17:42:55,54.7804,-127.1743,30.52,100,75,2.3
538,Marawi,PH,2021-11-18 17:42:55,7.9986,124.2928,67.64,94,94,2.75
539,Qui Nhon,VN,2021-11-18 17:42:56,13.7667,109.2333,75.24,90,93,9.1
540,Melfort,CA,2021-11-18 17:42:57,52.8667,-104.6177,15.93,79,95,9.28
541,Prince Albert,CA,2021-11-18 17:42:58,53.2001,-105.7677,13.95,85,90,9.22
542,Kvarkeno,RU,2021-11-18 17:42:59,52.0833,59.725,4.24,93,17,5.12
543,Xai-Xai,MZ,2021-11-18 17:42:59,-25.0519,33.6442,71.4,81,95,23.47
544,Redlands,US,2021-11-18 17:38:38,34.0556,-117.1825,78.94,32,1,0.0
545,Basoko,CD,2021-11-18 17:43:01,1.2391,23.616,76.5,77,91,1.81
546,Plerin,FR,2021-11-18 17:43:02,48.5425,-2.7798,51.75,80,90,1.01
547,Lovington,US,2021-11-18 17:43:02,32.944,-103.3485,47.03,21,1,1.01
548,Ulaanbaatar,MN,2021-11-18 17:40:12,47.9077,106.8832,24.93,30,75,11.18
549,Veraval,IN,2021-11-18 17:43:04,20.9,70.3667,74.95,83,97,10.54
550,Jalu,LY,2021-11-18 17:43:05,29.0331,21.5482,70.57,37,6,9.04
551,Pokhara,NP,2021-11-18 17:39:02,28.2333,83.9833,61.07,60,97,2.51
552,Kisangani,CD,2021-11-18 17:44:06,0.5167,25.2,71.22,96,73,2.35
553,Koungou,YT,2021-11-18 17:44:07,-12.7336,45.2042,80.31,69,90,9.22
554,Sola,VU,2021-11-18 17:44:07,-13.8833,167.55,80.94,73,23,10.18
555,Kenora,CA,2021-11-18 17:44:08,49.8167,-94.4337,28.38,86,90,13.8
556,Palasbari,IN,2021-11-18 17:44:08,26.1361,91.5486,66.25,94,20,0.0
557,Bundaberg,AU,2021-11-18 17:44:09,-24.85,152.35,64.22,90,0,1.99
558,Atar,MR,2021-11-18 17:44:10,20.5169,-13.0499,73.99,57,100,10.56
559,Palmer,US,2021-11-18 17:44:10,42.1584,-72.3287,69.28,57,40,3.0
560,Tazmalt,DZ,2021-11-18 17:44:11,36.3868,4.3989,56.93,85,94,3.8
561,Green River,US,2021-11-18 17:40:11,41.5286,-109.4662,21.6,24,87,0.69
562,Townsville,AU,2021-11-18 17:44:12,-19.25,146.8,72.48,94,75,10.36
563,Khani,GE,2021-11-18 17:44:12,41.9563,42.9566,33.37,69,74,3.04
564,Arambagh,IN,2021-11-18 17:44:13,22.8833,87.7833,68.29,53,30,3.74
565,Durban,ZA,2021-11-18 17:44:14,-29.8579,31.0292,63.91,95,68,5.99
566,Skibbereen,IE,2021-11-18 17:44:14,51.55,-9.2667,53.4,92,100,10.25
567,Wanning,CN,2021-11-18 17:44:15,18.8003,110.3967,71.64,82,95,4.09
568,Maningrida,AU,2021-11-18 17:44:15,-12.0667,134.2667,82.71,77,95,7.47
569,Georgiyevka,KZ,2021-11-18 17:44:16,43.0369,74.7114,23.04,86,40,4.47
570,Vila Franca Do Campo,PT,2021-11-18 17:44:16,37.7167,-25.4333,71.2,69,77,7.65
571,Uspenskaya,RU,2021-11-18 17:44:17,45.7645,41.067,34.59,81,64,6.85
572,San Luis,AR,2021-11-18 17:44:17,-33.295,-66.3356,83.21,17,0,5.28
573,Namibe,AO,2021-11-18 17:44:17,-15.1961,12.1522,70.84,79,82,4.38
574,Sisimiut,GL,2021-11-18 17:44:18,66.9395,-53.6735,12.69,87,74,9.98
575,Muros,ES,2021-11-18 17:44:19,42.7762,-9.0603,59.5,71,2,4.07
576,Guaratinga,BR,2021-11-18 17:44:19,-16.5667,-39.5667,83.07,73,78,7.81
577,Tullow,IE,2021-11-18 17:44:20,52.8003,-6.7369,56.25,91,99,6.73
578,Pochutla,MX,2021-11-18 17:44:20,15.7432,-96.4661,90.82,47,2,7.87
579,Ramgarh,IN,2021-11-18 17:44:21,23.6333,85.5167,69.85,59,12,3.2
580,Half Moon Bay,US,2021-11-18 17:44:21,37.4636,-122.4286,60.91,86,90,6.91
581,Jam Sahib,PK,2021-11-18 17:44:22,26.2958,68.6292,70.88,13,0,6.69
582,Ambanja,MG,2021-11-18 17:44:23,-13.6833,48.45,77.7,82,32,2.98
583,Thinadhoo,MV,2021-11-18 17:44:24,0.5333,72.9333,82.09,79,30,19.22
584,Acajutla,SV,2021-11-18 17:44:24,13.5928,-89.8275,91.74,61,17,8.72
585,Puerto Escondido,MX,2021-11-18 17:44:25,15.85,-97.0667,85.03,65,1,9.22
586,Kruisfontein,ZA,2021-11-18 17:44:26,-34.0033,24.7314,58.89,68,37,6.69
587,Yinchuan,CN,2021-11-18 17:44:26,38.4681,106.2731,43.02,33,9,0.89
588,Tocopilla,CL,2021-11-18 17:44:27,-22.092,-70.1979,67.84,64,16,7.96
589,Sal Rei,CV,2021-11-18 17:44:27,16.1833,-22.9167,79.0,69,75,11.5
590,Puerto Gaitan,CO,2021-11-18 17:44:28,4.3133,-72.0816,91.76,39,92,14.99
591,Chengde,CN,2021-11-18 17:44:28,40.9725,117.9361,34.23,54,66,4.85
592,Rio Brilhante,BR,2021-11-18 17:44:29,-21.8019,-54.5464,80.55,72,100,7.87
